 This outputs a file containing the quadrature directions and 
 weights associated with the discrete ordinate discretisation of the unit sphere.
 nx_cube, ny_cube are the number of cells across and up for each of 
 the eight patches on the octant that produces a discretisation of the unit sphere.

 nface_cube, ndim, nx_cube, ny_cube
 do iface_cube=1,nface_cube
       do iy_cube = 1, ny_cube
          write(27,*) cube_sn_weight(:,iy_cube,iface_cube) 
       end do
 end do ! do iface_cube=1,nface_cube

 do iface_cube=1,nface_cube
    do idim=1,ndim
       do iy_cube = 1, ny_cube
          write(27,*) cube_sn_direction(idim,:,iy_cube,iface_cube) 
       end do
    end do ! do idim=1,ndim
 end do ! do iface_cube=1,nface_cube

 -0.13565761705710855      -0.38039990488546405      -0.66786755857452862      -0.83001644976933697     
  -8.1536528708365225E-002 -0.23050515190299029      -0.41078597946948719      -0.51638738781119764     
  -2.7135061576976260E-002  -7.5640705722005402E-002 -0.13120130862534862      -0.16220694253132512     
   2.7135061576976250E-002   7.5640705722005402E-002  0.13120130862534859       0.16220694253132514     
   8.1536528708365238E-002  0.23050515190299023       0.41078597946948719       0.51638738781119764     
  0.13565761705710852       0.38039990488546405       0.66786755857452862       0.83001644976933697     
  0.18789085573181474       0.50151625554096946       0.81744766771103516       0.97016959107567224     
  0.98181501046051445       0.86183520992475238       0.56086141529684941       0.18016623531256448     
  0.98739495918329301       0.89563568894350643       0.62065111236103720       0.21075283822960383     
  0.98739495918329301       0.89563568894350631       0.62065111236103709       0.21075283822960392     
  0.98181501046051445       0.86183520992475238       0.56086141529684941       0.18016623531256451     
  0.18789085573181469       0.50151625554096946       0.81744766771103516       0.97016959107567224     
  0.13565761705710855       0.38039990488546405       0.66786755857452862       0.83001644976933697     
   8.1536528708365225E-002  0.23050515190299029       0.41078597946948719       0.51638738781119764     
   2.7135061576976260E-002   7.5640705722005402E-002  0.13120130862534862       0.16220694253132512     
   2.7135061576976250E-002   7.5640705722005402E-002  0.13120130862534859       0.16220694253132514     
   8.1536528708365238E-002  0.23050515190299023       0.41078597946948719       0.51638738781119764     
  0.13565761705710852       0.38039990488546405       0.66786755857452862       0.83001644976933697     
  0.18789085573181474       0.50151625554096946       0.81744766771103516       0.97016959107567224     
  0.98181501046051445       0.86183520992475238       0.56086141529684941       0.18016623531256448     
  0.98739495918329301       0.89563568894350643       0.62065111236103720       0.21075283822960383     
  0.98739495918329301       0.89563568894350631       0.62065111236103709       0.21075283822960392     
  0.98181501046051445       0.86183520992475238       0.56086141529684941       0.18016623531256451     
 -0.18789085573181469      -0.50151625554096946      -0.81744766771103516      -0.97016959107567224     
 -0.13565761705710855      -0.38039990488546405      -0.66786755857452862      -0.83001644976933697     
  -8.1536528708365225E-002 -0.23050515190299029      -0.41078597946948719      -0.51638738781119764     
  -2.7135061576976260E-002  -7.5640705722005402E-002 -0.13120130862534862      -0.16220694253132512     
  -2.7135061576976250E-002  -7.5640705722005402E-002 -0.13120130862534859      -0.16220694253132514     
  -8.1536528708365238E-002 -0.23050515190299023      -0.41078597946948719      -0.51638738781119764     
 -0.13565761705710852      -0.38039990488546405      -0.66786755857452862      -0.83001644976933697     
 -0.18789085573181474      -0.50151625554096946      -0.81744766771103516      -0.97016959107567224     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256448     
 -0.98739495918329301      -0.89563568894350643      -0.62065111236103720      -0.21075283822960383     
 -0.98739495918329301      -0.89563568894350631      -0.62065111236103709      -0.21075283822960392     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256451     
  0.18789085573181469       0.50151625554096946       0.81744766771103516       0.97016959107567224     
  0.13565761705710855       0.38039990488546405       0.66786755857452862       0.83001644976933697     
   8.1536528708365225E-002  0.23050515190299029       0.41078597946948719       0.51638738781119764     
   2.7135061576976260E-002   7.5640705722005402E-002  0.13120130862534862       0.16220694253132512     
  -2.7135061576976250E-002  -7.5640705722005402E-002 -0.13120130862534859      -0.16220694253132514     
  -8.1536528708365238E-002 -0.23050515190299023      -0.41078597946948719      -0.51638738781119764     
 -0.13565761705710852      -0.38039990488546405      -0.66786755857452862      -0.83001644976933697     
 -0.18789085573181474      -0.50151625554096946      -0.81744766771103516      -0.97016959107567224     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256448     
 -0.98739495918329301      -0.89563568894350643      -0.62065111236103720      -0.21075283822960383     
 -0.98739495918329301      -0.89563568894350631      -0.62065111236103709      -0.21075283822960392     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256451     
 -0.18789085573181469      -0.50151625554096946      -0.81744766771103516      -0.97016959107567224     
 -0.13565761705710855      -0.38039990488546405      -0.66786755857452862      -0.83001644976933697     
  -8.1536528708365225E-002 -0.23050515190299029      -0.41078597946948719      -0.51638738781119764     
  -2.7135061576976260E-002  -7.5640705722005402E-002 -0.13120130862534862      -0.16220694253132512     
   2.7135061576976250E-002   7.5640705722005402E-002  0.13120130862534859       0.16220694253132514     
   8.1536528708365238E-002  0.23050515190299023       0.41078597946948719       0.51638738781119764     
  0.13565761705710852       0.38039990488546405       0.66786755857452862       0.83001644976933697     
  0.18789085573181474       0.50151625554096946       0.81744766771103516       0.97016959107567224     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256448     
 -0.98739495918329301      -0.89563568894350643      -0.62065111236103720      -0.21075283822960383     
 -0.98739495918329301      -0.89563568894350631      -0.62065111236103709      -0.21075283822960392     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256451     
  0.18789085573181469       0.50151625554096946       0.81744766771103516       0.97016959107567224     
  0.13565761705710855       0.38039990488546405       0.66786755857452862       0.83001644976933697     
   8.1536528708365225E-002  0.23050515190299029       0.41078597946948719       0.51638738781119764     
   2.7135061576976260E-002   7.5640705722005402E-002  0.13120130862534862       0.16220694253132512     
   2.7135061576976250E-002   7.5640705722005402E-002  0.13120130862534859       0.16220694253132514     
   8.1536528708365238E-002  0.23050515190299023       0.41078597946948719       0.51638738781119764     
  0.13565761705710852       0.38039990488546405       0.66786755857452862       0.83001644976933697     
  0.18789085573181474       0.50151625554096946       0.81744766771103516       0.97016959107567224     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256448     
 -0.98739495918329301      -0.89563568894350643      -0.62065111236103720      -0.21075283822960383     
 -0.98739495918329301      -0.89563568894350631      -0.62065111236103709      -0.21075283822960392     
 -0.98181501046051445      -0.86183520992475238      -0.56086141529684941      -0.18016623531256451     
